target,algorithm,subset,config_json,oof_log_loss,fold_mean,fold_se
monthly,ridge,H_D_B_P_C_A,0.001,0.6697482008991857,0.6697482008991857,0.0008922405853260919
monthly,ridge,H_D_B_P_C_A,0.01,0.6496134884329374,0.6496134884329374,0.004002667052787904
monthly,ridge,H_D_B_P_C_A,0.1,0.6397373888923306,0.6397373888923306,0.008167277512170942
monthly,ridge,H_D_B_P_C_A,1.0,0.6422085071072796,0.6422085071072797,0.011516701729736473
monthly,ridge,H_D_B_P_C_A,10.0,0.6462037611093601,0.6462037611093601,0.01272848672137338
monthly,ridge,H_M_P_C_A,0.001,0.6751159359351081,0.675115935935108,0.0010781091373409182
monthly,ridge,H_M_P_C_A,0.01,0.6665442616035352,0.6665442616035352,0.00418651301551174
monthly,ridge,H_M_P_C_A,0.1,0.6669779957711529,0.6669779957711528,0.006202403682463881
monthly,ridge,H_M_P_C_A,1.0,0.6678559903813438,0.6678559903813439,0.006564828958628377
monthly,ridge,H_M_P_C_A,10.0,0.6684664789158049,0.6684664789158049,0.006492227955067287
monthly,ridge,H_D_M_P_C_A,0.001,0.6718574096469905,0.6718574096469905,0.0007414792487865885
monthly,ridge,H_D_M_P_C_A,0.01,0.6528116676797048,0.6528116676797048,0.002859701515076615
monthly,ridge,H_D_M_P_C_A,0.1,0.642393051737808,0.642393051737808,0.005933237386124753
monthly,ridge,H_D_M_P_C_A,1.0,0.64427222851609,0.6442722285160899,0.009043580969448937
monthly,ridge,H_D_M_P_C_A,10.0,0.6479688356911288,0.647968835691129,0.01039866099208782
monthly,ridge,H_B_M_P_C_A,0.001,0.6729586803459487,0.6729586803459489,0.001167245627157019
monthly,ridge,H_B_M_P_C_A,0.01,0.6632850023904246,0.6632850023904246,0.004546704720098513
monthly,ridge,H_B_M_P_C_A,0.1,0.6638725273940653,0.6638725273940654,0.006487614011473374
monthly,ridge,H_B_M_P_C_A,1.0,0.6648101939978673,0.6648101939978673,0.006820150082258943
monthly,ridge,H_B_M_P_C_A,10.0,0.6655257921354913,0.6655257921354913,0.006792394557668771
monthly,ridge,H_D_B_M_P_C_A,0.001,0.6697863902448564,0.6697863902448564,0.0009537742840721048
monthly,ridge,H_D_B_M_P_C_A,0.01,0.6501353013840753,0.6501353013840753,0.004066222436127079
monthly,ridge,H_D_B_M_P_C_A,0.1,0.6405574752604877,0.6405574752604878,0.008160152432492435
monthly,ridge,H_D_B_M_P_C_A,1.0,0.6432168240975568,0.6432168240975568,0.011501105880055625
monthly,ridge,H_D_B_M_P_C_A,10.0,0.6470655795067354,0.6470655795067355,0.012811779151964124
monthly,ridge,H_K,0.001,0.6703297963363734,0.6703297963363732,0.0007705027957985137
monthly,ridge,H_K,0.01,0.6553665186201884,0.6553665186201882,0.003384227238927529
monthly,ridge,H_K,0.1,0.6542201064456871,0.6542201064456872,0.004976705595361738
monthly,ridge,H_K,1.0,0.6543020674473929,0.6543020674473929,0.005219076275508347
monthly,ridge,H_K,10.0,0.654313885001061,0.654313885001061,0.005244618481080894
monthly,ridge,H_D_K,0.001,0.6674100444747919,0.6674100444747919,0.000453538435114222
monthly,ridge,H_D_K,0.01,0.6454210240060889,0.6454210240060888,0.002230348535784423
monthly,ridge,H_D_K,0.1,0.6375209814080348,0.6375209814080349,0.005078096144419017
monthly,ridge,H_D_K,1.0,0.6397425945950496,0.6397425945950495,0.007906141577595099
monthly,ridge,H_D_K,10.0,0.6429928869995007,0.6429928869995007,0.008907880878924558
monthly,ridge,H_B_K,0.001,0.6682919772405997,0.6682919772405997,0.0008027678294350616
monthly,ridge,H_B_K,0.01,0.6526892637217188,0.6526892637217188,0.0035856869574361285
monthly,ridge,H_B_K,0.1,0.651724097244364,0.6517240972443641,0.005154514392070333
monthly,ridge,H_B_K,1.0,0.651828001071154,0.651828001071154,0.005387763823907673
monthly,ridge,H_B_K,10.0,0.6518419597970594,0.6518419597970594,0.005412251194713811
monthly,ridge,H_D_B_K,0.001,0.6654547713358192,0.6654547713358192,0.0006322826950709151
monthly,ridge,H_D_B_K,0.01,0.643236113264101,0.6432361132641009,0.0032689200213902895
monthly,ridge,H_D_B_K,0.1,0.6362300320805641,0.6362300320805641,0.006991430057797311
monthly,ridge,H_D_B_K,1.0,0.639000620096191,0.6390006200961909,0.009930452320222063
monthly,ridge,H_D_B_K,10.0,0.6424405518905805,0.6424405518905806,0.010893438424593017
monthly,ridge,H_M_K,0.001,0.6704474554521024,0.6704474554521024,0.0007824083675256574
monthly,ridge,H_M_K,0.01,0.6558706098223988,0.6558706098223988,0.0032864806604399714
monthly,ridge,H_M_K,0.1,0.6548271489693251,0.6548271489693251,0.0048274341021721165
monthly,ridge,H_M_K,1.0,0.6549415473740173,0.6549415473740173,0.00506943737827676
monthly,ridge,H_M_K,10.0,0.6549571727036769,0.6549571727036769,0.005095079016884486
monthly,ridge,H_D_M_K,0.001,0.667531627467745,0.667531627467745,0.0004515956266992923
monthly,ridge,H_D_M_K,0.01,0.6459181751802219,0.6459181751802218,0.002123063415385652
monthly,ridge,H_D_M_K,0.1,0.6382349003385751,0.638234900338575,0.004928137209203923
monthly,ridge,H_D_M_K,1.0,0.6405547992182054,0.6405547992182054,0.007820526856997025
monthly,ridge,H_D_M_K,10.0,0.6439884230287174,0.6439884230287174,0.008949379837104046
monthly,ridge,H_B_M_K,0.001,0.6684255062637793,0.6684255062637792,0.0008477703271573244
monthly,ridge,H_B_M_K,0.01,0.6530862051297189,0.6530862051297189,0.0034525635167520817
monthly,ridge,H_B_M_K,0.1,0.6521631766863405,0.6521631766863405,0.004891395839500525
monthly,ridge,H_B_M_K,1.0,0.6522995787139346,0.6522995787139346,0.005109136416322861
monthly,ridge,H_B_M_K,10.0,0.6523170442558927,0.6523170442558925,0.00513241834335703
monthly,ridge,H_D_B_M_K,0.001,0.6655920430518174,0.6655920430518175,0.0006760180994028963
monthly,ridge,H_D_B_M_K,0.01,0.6436359909800999,0.6436359909800999,0.0031677808437898768
monthly,ridge,H_D_B_M_K,0.1,0.6367882869380271,0.636788286938027,0.006810019515012285
monthly,ridge,H_D_B_M_K,1.0,0.6395627598565641,0.6395627598565642,0.00983392801641711
monthly,ridge,H_D_B_M_K,10.0,0.6432757020247815,0.6432757020247815,0.010891189529015232
monthly,ridge,H_P_K,0.001,0.6704253546322958,0.6704253546322959,0.0007866117251623641
monthly,ridge,H_P_K,0.01,0.6556111346309704,0.6556111346309703,0.003429418826158204
monthly,ridge,H_P_K,0.1,0.6545063957471151,0.6545063957471152,0.005020218697794932
monthly,ridge,H_P_K,1.0,0.6545987046724598,0.6545987046724598,0.005259519178606257
monthly,ridge,H_P_K,10.0,0.6546120351734609,0.6546120351734609,0.005284894334717927
monthly,ridge,H_D_P_K,0.001,0.6675114351357707,0.6675114351357706,0.00045922687852881737
monthly,ridge,H_D_P_K,0.01,0.6455974274159125,0.6455974274159124,0.002192549547390584
monthly,ridge,H_D_P_K,0.1,0.6373805588000568,0.6373805588000567,0.004702497582830124
monthly,ridge,H_D_P_K,1.0,0.6397615550479009,0.6397615550479009,0.0073847575256898714
monthly,ridge,H_D_P_K,10.0,0.6433831619035741,0.6433831619035741,0.00843483911360487
monthly,ridge,H_B_P_K,0.001,0.6683882030593885,0.6683882030593884,0.0008247605180360395
monthly,ridge,H_B_P_K,0.01,0.6527749174551318,0.6527749174551318,0.0035574943091877718
monthly,ridge,H_B_P_K,0.1,0.6517865353026099,0.6517865353026097,0.0050423805284001135
monthly,ridge,H_B_P_K,1.0,0.6519014596471535,0.6519014596471535,0.005261495256455598
monthly,ridge,H_B_P_K,10.0,0.6519168877082937,0.6519168877082937,0.005284478431225543
monthly,ridge,H_D_B_P_K,0.001,0.6655565906117481,0.6655565906117482,0.0006436589547387096
monthly,ridge,H_D_B_P_K,0.01,0.6431921645399568,0.6431921645399568,0.003136348415662349
monthly,ridge,H_D_B_P_K,0.1,0.6356375434319913,0.6356375434319912,0.006523675052570402
monthly,ridge,H_D_B_P_K,1.0,0.6384921018320554,0.6384921018320554,0.009371138220264235
monthly,ridge,H_D_B_P_K,10.0,0.642205777740108,0.6422057777401081,0.010399139126357983
monthly,ridge,H_M_P_K,0.001,0.6705429633893616,0.6705429633893615,0.0008084498877248935
monthly,ridge,H_M_P_K,0.01,0.6560875087271661,0.6560875087271661,0.003326819262739132
monthly,ridge,H_M_P_K,0.1,0.655053754190561,0.6550537541905609,0.004853259400140568
monthly,ridge,H_M_P_K,1.0,0.6551721539357264,0.6551721539357265,0.0050919867726327015
monthly,ridge,H_M_P_K,10.0,0.6551882804391765,0.6551882804391767,0.00511727090842292
monthly,ridge,H_D_M_P_K,0.001,0.6676314217630764,0.6676314217630764,0.0004744855943131893
monthly,ridge,H_D_M_P_K,0.01,0.6460643868095901,0.6460643868095902,0.0020846800862737848
monthly,ridge,H_D_M_P_K,0.1,0.6379910704550936,0.6379910704550937,0.004575109330612571
monthly,ridge,H_D_M_P_K,1.0,0.6404267295471606,0.6404267295471607,0.007296041555587206
monthly,ridge,H_D_M_P_K,10.0,0.6439675629503858,0.6439675629503857,0.00845012926398155
monthly,ridge,H_B_M_P_K,0.001,0.6685230335785207,0.6685230335785207,0.0008759439326506017
monthly,ridge,H_B_M_P_K,0.01,0.6531502520831496,0.6531502520831497,0.0034221385104122744
monthly,ridge,H_B_M_P_K,0.1,0.6521794971575687,0.6521794971575687,0.004783480996550667
monthly,ridge,H_B_M_P_K,1.0,0.6523135936809119,0.652313593680912,0.004990736970955665
monthly,ridge,H_B_M_P_K,10.0,0.652331458927785,0.652331458927785,0.005012622489285716
monthly,ridge,H_D_B_M_P_K,0.001,0.6656910351239227,0.6656910351239226,0.0006950094650188274
monthly,ridge,H_D_B_M_P_K,0.01,0.6435683406722278,0.6435683406722278,0.0030458929572197767
monthly,ridge,H_D_B_M_P_K,0.1,0.6361154845272701,0.63611548452727,0.006399617851297721
monthly,ridge,H_D_B_M_P_K,1.0,0.6391254433581375,0.6391254433581375,0.009370415788637483
monthly,ridge,H_D_B_M_P_K,10.0,0.6429036583196959,0.6429036583196959,0.010461559403860126
monthly,ridge,H_C_K,0.001,0.6702707963855756,0.6702707963855755,0.0008081382696844925
monthly,ridge,H_C_K,0.01,0.6554390401096385,0.6554390401096384,0.003571804422294819
monthly,ridge,H_C_K,0.1,0.6549130373404778,0.654913037340478,0.005482028211154867
monthly,ridge,H_C_K,1.0,0.6556313175183155,0.6556313175183155,0.00576219889173068
monthly,ridge,H_C_K,10.0,0.6561766321376868,0.6561766321376868,0.005655242959202022
monthly,ridge,H_D_C_K,0.001,0.6673654100312965,0.6673654100312966,0.0004881520213545464
monthly,ridge,H_D_C_K,0.01,0.645550068481666,0.645550068481666,0.002342525639546749
monthly,ridge,H_D_C_K,0.1,0.6380937742900706,0.6380937742900705,0.005190302225668421
monthly,ridge,H_D_C_K,1.0,0.6406989496291305,0.6406989496291307,0.00803627329892756
monthly,ridge,H_D_C_K,10.0,0.6441727094533707,0.6441727094533707,0.009039968054823
monthly,ridge,H_B_C_K,0.001,0.6682420714247882,0.6682420714247882,0.0008252040218570759
monthly,ridge,H_B_C_K,0.01,0.6527780630163775,0.6527780630163776,0.003706483633351651
monthly,ridge,H_B_C_K,0.1,0.652456244554131,0.6524562445541311,0.005495299415211276
monthly,ridge,H_B_C_K,1.0,0.6532644425114552,0.6532644425114553,0.0057331996525970125
monthly,ridge,H_B_C_K,10.0,0.6538911621742554,0.6538911621742554,0.00560321122441022
monthly,ridge,H_D_B_C_K,0.001,0.6654117762408994,0.6654117762408993,0.0006425297354951989
monthly,ridge,H_D_B_C_K,0.01,0.643375832838298,0.643375832838298,0.0032926475037582
monthly,ridge,H_D_B_C_K,0.1,0.6368420019632393,0.6368420019632393,0.007002252007926315
monthly,ridge,H_D_B_C_K,1.0,0.6398537005692903,0.6398537005692901,0.009932317886524683
monthly,ridge,H_D_B_C_K,10.0,0.6436178914930535,0.6436178914930535,0.010976280387621107
monthly,ridge,H_M_C_K,0.001,0.6703957386758651,0.6703957386758652,0.0008205890890641375
monthly,ridge,H_M_C_K,0.01,0.655934474920833,0.6559344749208331,0.003495988208633491
monthly,ridge,H_M_C_K,0.1,0.6555135862129384,0.6555135862129384,0.005462952703211542
monthly,ridge,H_M_C_K,1.0,0.6562768358701487,0.6562768358701486,0.005818757674785903
monthly,ridge,H_M_C_K,10.0,0.6568531689126498,0.6568531689126498,0.0057498071320477824
monthly,ridge,H_D_M_C_K,0.001,0.6674844763878895,0.6674844763878895,0.0004877365657372449
monthly,ridge,H_D_M_C_K,0.01,0.6460348453254815,0.6460348453254815,0.002256774856586668
monthly,ridge,H_D_M_C_K,0.1,0.6387681937289436,0.6387681937289436,0.005036487893446193
monthly,ridge,H_D_M_C_K,1.0,0.6414688853865349,0.6414688853865348,0.007992793891764337
monthly,ridge,H_D_M_C_K,10.0,0.6450929159139531,0.6450929159139531,0.009082023557155884
monthly,ridge,H_B_M_C_K,0.001,0.6683781437782441,0.6683781437782441,0.0008707848943981762
monthly,ridge,H_B_M_C_K,0.01,0.6531745130389816,0.6531745130389814,0.00359602495078586
monthly,ridge,H_B_M_C_K,0.1,0.6528841860004165,0.6528841860004165,0.005372590465324076
monthly,ridge,H_B_M_C_K,1.0,0.6537318916634347,0.6537318916634346,0.005660016582091236
monthly,ridge,H_B_M_C_K,10.0,0.6543707917283179,0.6543707917283179,0.005564678799266443
monthly,ridge,H_D_B_M_C_K,0.001,0.6655465953476731,0.665546595347673,0.0006856971704203516
monthly,ridge,H_D_B_M_C_K,0.01,0.6437603269049816,0.6437603269049818,0.0032024447736187745
monthly,ridge,H_D_B_M_C_K,0.1,0.637353656175289,0.637353656175289,0.006812950515866607
monthly,ridge,H_D_B_M_C_K,1.0,0.6404593438542494,0.6404593438542495,0.009848034403512016
monthly,ridge,H_D_B_M_C_K,10.0,0.6442422947716304,0.6442422947716305,0.010912847866782894
monthly,ridge,H_P_C_K,0.001,0.670372518384789,0.6703725183847888,0.0008251272415766154
monthly,ridge,H_P_C_K,0.01,0.655690226718732,0.6556902267187319,0.003613031464770381
monthly,ridge,H_P_C_K,0.1,0.6552101937489355,0.6552101937489356,0.005531443080117635
monthly,ridge,H_P_C_K,1.0,0.6559511486511254,0.6559511486511254,0.005817156613429911
monthly,ridge,H_P_C_K,10.0,0.6564982081565395,0.6564982081565395,0.005710864550704926
monthly,ridge,H_D_P_C_K,0.001,0.6674655642250937,0.667465564225094,0.0004951064089619662
monthly,ridge,H_D_P_C_K,0.01,0.6457346023618554,0.6457346023618553,0.0023093783658214607
monthly,ridge,H_D_P_C_K,0.1,0.637951699405082,0.6379516994050821,0.004809607393855014
monthly,ridge,H_D_P_C_K,1.0,0.6406053821021666,0.6406053821021667,0.007429648551657173
monthly,ridge,H_D_P_C_K,10.0,0.6443875780057483,0.6443875780057484,0.008532879357859891
monthly,ridge,H_B_P_C_K,0.001,0.6683414197880468,0.6683414197880467,0.0008486595527310568
monthly,ridge,H_B_P_C_K,0.01,0.6528771940372659,0.6528771940372659,0.003681653783948095
monthly,ridge,H_B_P_C_K,0.1,0.652544485204637,0.652544485204637,0.005405598056378287
monthly,ridge,H_B_P_C_K,1.0,0.6533530363884238,0.6533530363884237,0.005631792915423306
monthly,ridge,H_B_P_C_K,10.0,0.6539755702088434,0.6539755702088434,0.005511065911549681
monthly,ridge,H_D_B_P_C_K,0.001,0.6655121683839651,0.6655121683839651,0.000654383285019619
monthly,ridge,H_D_B_P_C_K,0.01,0.6433320626174529,0.6433320626174528,0.0031653872835404615
monthly,ridge,H_D_B_P_C_K,0.1,0.6362534021043038,0.6362534021043037,0.006518489908228971
monthly,ridge,H_D_B_P_C_K,1.0,0.6394831274751905,0.6394831274751905,0.00939399939052396
monthly,ridge,H_D_B_P_C_K,10.0,0.6434653879388665,0.6434653879388664,0.010440184390758861
monthly,ridge,H_M_P_C_K,0.001,0.6704911487127361,0.670491148712736,0.0008468422382441125
monthly,ridge,H_M_P_C_K,0.01,0.6561628368686123,0.6561628368686123,0.0035416196914872583
monthly,ridge,H_M_P_C_K,0.1,0.6557473689776193,0.6557473689776194,0.0054825463504966
monthly,ridge,H_M_P_C_K,1.0,0.6565229905921993,0.6565229905921993,0.005839114268016463
monthly,ridge,H_M_P_C_K,10.0,0.6570835767353408,0.6570835767353408,0.0057675584145827725
monthly,ridge,H_D_M_P_C_K,0.001,0.6675849992845629,0.6675849992845629,0.0005108100177388466
monthly,ridge,H_D_M_P_C_K,0.01,0.6461978334922103,0.6461978334922103,0.002223630682233286
monthly,ridge,H_D_M_P_C_K,0.1,0.6385734478857991,0.6385734478857991,0.0047204884327265405
monthly,ridge,H_D_M_P_C_K,1.0,0.6413280621381071,0.6413280621381071,0.00750454643497498
monthly,ridge,H_D_M_P_C_K,10.0,0.6449792744974585,0.6449792744974585,0.008597866329431032
monthly,ridge,H_B_M_P_C_K,0.001,0.668475721765946,0.668475721765946,0.000900030916587188
monthly,ridge,H_B_M_P_C_K,0.01,0.6532420682363341,0.6532420682363342,0.0035719034578846538
monthly,ridge,H_B_M_P_C_K,0.1,0.6529103227472451,0.6529103227472451,0.005270911259355194
monthly,ridge,H_B_M_P_C_K,1.0,0.653769495441224,0.653769495441224,0.005545344772072307
monthly,ridge,H_B_M_P_C_K,10.0,0.6543995382033231,0.654399538203323,0.005457127920820376
monthly,ridge,H_D_B_M_P_C_K,0.001,0.6656464438647642,0.6656464438647643,0.0007068318983015431
monthly,ridge,H_D_B_M_P_C_K,0.01,0.6437063614211549,0.6437063614211549,0.0030809551436040278
monthly,ridge,H_D_B_M_P_C_K,0.1,0.6367325972369098,0.6367325972369099,0.006407329733675034
monthly,ridge,H_D_B_M_P_C_K,1.0,0.6399691955405754,0.6399691955405753,0.009359268369022442
monthly,ridge,H_D_B_M_P_C_K,10.0,0.6438593865819303,0.6438593865819304,0.010610298630942669
monthly,ridge,H_A_K,0.001,0.6678539401841976,0.6678539401841975,0.0008353385721280879
monthly,ridge,H_A_K,0.01,0.650728711178431,0.650728711178431,0.003416332927745976
monthly,ridge,H_A_K,0.1,0.6494914544180808,0.6494914544180806,0.004947665623366596
monthly,ridge,H_A_K,1.0,0.649593728398562,0.6495937283985619,0.005178872894865627
monthly,ridge,H_A_K,10.0,0.6496081121539716,0.6496081121539715,0.0052032045415422775
monthly,ridge,H_D_A_K,0.001,0.6650339353090425,0.6650339353090425,0.0005244649347604925
monthly,ridge,H_D_A_K,0.01,0.6413857274942185,0.6413857274942184,0.002178830884607469
monthly,ridge,H_D_A_K,0.1,0.6334423649892521,0.6334423649892521,0.004690496877515797
monthly,ridge,H_D_A_K,1.0,0.635619392369505,0.635619392369505,0.00725407490920838
monthly,ridge,H_D_A_K,10.0,0.6388289104703546,0.6388289104703546,0.008130365406121163
monthly,ridge,H_B_A_K,0.001,0.6658794835533796,0.6658794835533794,0.0007295993728171075
monthly,ridge,H_B_A_K,0.01,0.6482702288495837,0.6482702288495837,0.0033962165881951654
monthly,ridge,H_B_A_K,0.1,0.6472455210948708,0.6472455210948708,0.004920931647578343
monthly,ridge,H_B_A_K,1.0,0.6473738617844423,0.6473738617844426,0.005147885858198648
monthly,ridge,H_B_A_K,10.0,0.6473908376410625,0.6473908376410625,0.0051717138535161584
monthly,ridge,H_D_B_A_K,0.001,0.663135997326505,0.663135997326505,0.0005174342705332661
monthly,ridge,H_D_B_A_K,0.01,0.6393527215484385,0.6393527215484386,0.003090308128673612
monthly,ridge,H_D_B_A_K,0.1,0.6322907917051597,0.6322907917051597,0.006735522419500639
monthly,ridge,H_D_B_A_K,1.0,0.6349584489148427,0.6349584489148427,0.00950749752326003
monthly,ridge,H_D_B_A_K,10.0,0.6385500195302759,0.6385500195302758,0.010304223662245144
monthly,ridge,H_M_A_K,0.001,0.6679647053568992,0.6679647053568992,0.0008478452897595366
monthly,ridge,H_M_A_K,0.01,0.6512463117561365,0.6512463117561363,0.003319147439313997
monthly,ridge,H_M_A_K,0.1,0.6501139069160567,0.6501139069160569,0.004745223497633747
monthly,ridge,H_M_A_K,1.0,0.650243785195176,0.6502437851951761,0.004963236735257998
monthly,ridge,H_M_A_K,10.0,0.6502613908530488,0.6502613908530489,0.004986244861844167
monthly,ridge,H_D_M_A_K,0.001,0.6651483248214702,0.6651483248214702,0.0005230787586341566
monthly,ridge,H_D_M_A_K,0.01,0.641899011185458,0.641899011185458,0.002064233997954989
monthly,ridge,H_D_M_A_K,0.1,0.6341989066564235,0.6341989066564235,0.00447961434097321
monthly,ridge,H_D_M_A_K,1.0,0.6364807215590516,0.6364807215590516,0.007163849216337332
monthly,ridge,H_D_M_A_K,10.0,0.6396925820246936,0.6396925820246937,0.008145132379840709
monthly,ridge,H_B_M_A_K,0.001,0.6660108987747491,0.6660108987747491,0.0007770397176326727
monthly,ridge,H_B_M_A_K,0.01,0.6487035910915578,0.6487035910915578,0.003240589015663184
monthly,ridge,H_B_M_A_K,0.1,0.6477481669267366,0.6477481669267365,0.004591517721174007
monthly,ridge,H_B_M_A_K,1.0,0.6479044739820401,0.6479044739820401,0.004796206951118042
monthly,ridge,H_B_M_A_K,10.0,0.6479248519084416,0.6479248519084415,0.004817795334855728
monthly,ridge,H_D_B_M_A_K,0.001,0.6632695609363766,0.6632695609363767,0.0005629354484248332
monthly,ridge,H_D_B_M_A_K,0.01,0.6397852535392289,0.6397852535392288,0.002960551935555496
monthly,ridge,H_D_B_M_A_K,0.1,0.6329030016533328,0.6329030016533329,0.006512753998765001
monthly,ridge,H_D_B_M_A_K,1.0,0.6356540951893161,0.6356540951893164,0.009436173780243294
monthly,ridge,H_D_B_M_A_K,10.0,0.6392631909984592,0.6392631909984592,0.010344436474788506
monthly,ridge,H_P_A_K,0.001,0.6679466979740328,0.6679466979740328,0.00085427976638701
monthly,ridge,H_P_A_K,0.01,0.6510158103581637,0.6510158103581636,0.0034935011404851816
monthly,ridge,H_P_A_K,0.1,0.6498365408254,0.6498365408254,0.00503880020643668
monthly,ridge,H_P_A_K,1.0,0.6499503983931482,0.6499503983931482,0.005271259394463497
monthly,ridge,H_P_A_K,10.0,0.6499660901927083,0.6499660901927085,0.0052957084310485784
monthly,ridge,H_D_P_A_K,0.001,0.6651330038463795,0.6651330038463795,0.0005359425879421301
monthly,ridge,H_D_P_A_K,0.01,0.6416399865565271,0.641639986556527,0.00218909024737679
monthly,ridge,H_D_P_A_K,0.1,0.633448988618216,0.633448988618216,0.004281245964083836
monthly,ridge,H_D_P_A_K,1.0,0.6357587184851186,0.6357587184851186,0.006665956246668417
monthly,ridge,H_D_P_A_K,10.0,0.6391068661194048,0.6391068661194049,0.007559866319711322
monthly,ridge,H_B_P_A_K,0.001,0.665975903401614,0.6659759034016138,0.0007593168708525771
monthly,ridge,H_B_P_A_K,0.01,0.6484407219534585,0.6484407219534585,0.003406121823683753
monthly,ridge,H_B_P_A_K,0.1,0.6474328761060794,0.6474328761060792,0.004863121745653588
monthly,ridge,H_B_P_A_K,1.0,0.6475777556993608,0.6475777556993607,0.0050767276366074495
monthly,ridge,H_B_P_A_K,10.0,0.6475962760973714,0.6475962760973714,0.0050992179092089855
monthly,ridge,H_D_B_P_A_K,0.001,0.66324053925281,0.6632405392528099,0.0005368064156329358
monthly,ridge,H_D_B_P_A_K,0.01,0.6394341138214397,0.6394341138214397,0.0029855625655363072
monthly,ridge,H_D_B_P_A_K,0.1,0.6319125986967781,0.6319125986967781,0.006232429316539286
monthly,ridge,H_D_B_P_A_K,1.0,0.6347979928877175,0.6347979928877175,0.00884920077721687
monthly,ridge,H_D_B_P_A_K,10.0,0.6383272480318268,0.6383272480318268,0.009718926703441717
monthly,ridge,H_M_P_A_K,0.001,0.6680591969176919,0.6680591969176919,0.0008767118627877384
monthly,ridge,H_M_P_A_K,0.01,0.6515058045590846,0.6515058045590847,0.0033982220174659343
monthly,ridge,H_M_P_A_K,0.1,0.6504051509681571,0.6504051509681571,0.004827761774100626
monthly,ridge,H_M_P_A_K,1.0,0.6505383750821442,0.6505383750821442,0.005044873555141724
monthly,ridge,H_M_P_A_K,10.0,0.6505564910112231,0.6505564910112231,0.005067804768344668
monthly,ridge,H_D_M_P_A_K,0.001,0.6652470909994352,0.6652470909994354,0.0005512072095780276
monthly,ridge,H_D_M_P_A_K,0.01,0.6421268736423541,0.642126873642354,0.002087232017825521
monthly,ridge,H_D_M_P_A_K,0.1,0.6341059087751212,0.6341059087751212,0.004108700527151831
monthly,ridge,H_D_M_P_A_K,1.0,0.6363871075887567,0.6363871075887567,0.006630312862147165
monthly,ridge,H_D_M_P_A_K,10.0,0.6399146756325784,0.6399146756325784,0.007610623867935904
monthly,ridge,H_B_M_P_A_K,0.001,0.6661095541410379,0.6661095541410379,0.0008143027136457947
monthly,ridge,H_B_M_P_A_K,0.01,0.6488502865466603,0.6488502865466604,0.003253982076000295
monthly,ridge,H_B_M_P_A_K,0.1,0.6478815107111909,0.6478815107111909,0.004543608494524682
monthly,ridge,H_B_M_P_A_K,1.0,0.6480418106916466,0.6480418106916466,0.004736694010579031
monthly,ridge,H_B_M_P_A_K,10.0,0.6480627559210366,0.6480627559210366,0.004757030833976321
monthly,ridge,H_D_B_M_P_A_K,0.001,0.6633688971458159,0.663368897145816,0.0005956053302572937
monthly,ridge,H_D_B_M_P_A_K,0.01,0.639836687548445,0.639836687548445,0.0028699759842401424
monthly,ridge,H_D_B_M_P_A_K,0.1,0.6325030900405897,0.6325030900405897,0.006092572827277291
monthly,ridge,H_D_B_M_P_A_K,1.0,0.6354022628133399,0.6354022628133399,0.008869398485621668
monthly,ridge,H_D_B_M_P_A_K,10.0,0.6390439471222934,0.6390439471222934,0.009855092533791559
monthly,ridge,H_C_A_K,0.001,0.6677979425197017,0.6677979425197018,0.0008665298823791295
monthly,ridge,H_C_A_K,0.01,0.6507720211073167,0.6507720211073168,0.0036127857816917325
monthly,ridge,H_C_A_K,0.1,0.6501641652948317,0.6501641652948316,0.0055484009441265835
monthly,ridge,H_C_A_K,1.0,0.65091534727244,0.6509153472724399,0.005823681139336486
monthly,ridge,H_C_A_K,10.0,0.6514711762050405,0.6514711762050405,0.005649462688770056
monthly,ridge,H_D_C_A_K,0.001,0.6649856784161793,0.6649856784161793,0.0005489915953626194
monthly,ridge,H_D_C_A_K,0.01,0.6414829729923643,0.6414829729923642,0.002293183608176572
monthly,ridge,H_D_C_A_K,0.1,0.6340384314070577,0.6340384314070577,0.004784133763993887
monthly,ridge,H_D_C_A_K,1.0,0.6365275595106319,0.6365275595106319,0.007287078339359658
monthly,ridge,H_D_C_A_K,10.0,0.6398913972078101,0.63989139720781,0.00799658015007394
monthly,ridge,H_B_C_A_K,0.001,0.6658274754000257,0.6658274754000256,0.000748915290337185
monthly,ridge,H_B_C_A_K,0.01,0.6483298766896273,0.6483298766896273,0.0035150152249203348
monthly,ridge,H_B_C_A_K,0.1,0.6479507987607389,0.6479507987607389,0.005301919691009882
monthly,ridge,H_B_C_A_K,1.0,0.6488013144945707,0.6488013144945706,0.005513746746267608
monthly,ridge,H_B_C_A_K,10.0,0.6494358205590247,0.6494358205590247,0.005290409059719579
monthly,ridge,H_D_B_C_A_K,0.001,0.6630915422191201,0.6630915422191201,0.0005197843750583862
monthly,ridge,H_D_B_C_A_K,0.01,0.6394625468034926,0.6394625468034925,0.003092413041919107
monthly,ridge,H_D_B_C_A_K,0.1,0.6329083357453044,0.6329083357453044,0.006679927899649616
monthly,ridge,H_D_B_C_A_K,1.0,0.6358343596507174,0.6358343596507174,0.009375798191482609
monthly,ridge,H_D_B_C_A_K,10.0,0.639452604133547,0.639452604133547,0.010187465138794418
monthly,ridge,H_M_C_A_K,0.001,0.667909466874416,0.6679094668744159,0.0008790410426333841
