policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json
ridge|history_available|budget=00,ridge,history_available,0,True,H,ridge::H,ridge::H,H,0.1,True,0,0,0.669891877603961,0.1,"[""H""]"
ridge|history_available|budget=01,ridge,history_available,1,True,H_A,ridge::H_A,ridge::H_A,H_A,0.1,True,1,1,0.6653264522853897,0.1,"[""H"", ""A""]"
ridge|history_available|budget=02,ridge,history_available,2,True,H_B_A,ridge::H_B_A,ridge::H_B_A,H_B_A,0.1,True,2,2,0.6620537879990125,0.1,"[""H"", ""B"", ""A""]"
ridge|history_available|budget=03,ridge,history_available,3,True,H_B_A,ridge::H_B_A,ridge::H_B_A,H_B_A,0.1,True,2,2,0.6620537879990125,0.1,"[""H"", ""B"", ""A""]"
ridge|history_available|budget=04,ridge,history_available,4,True,H_D,ridge::H_D,ridge::H_D,H_D,0.1,True,4,4,0.6444425682898658,0.1,"[""H"", ""D""]"
ridge|history_available|budget=05,ridge,history_available,5,True,H_D_A,ridge::H_D_A,ridge::H_D_A,H_D_A,0.1,True,5,5,0.6403348738197754,0.1,"[""H"", ""D"", ""A""]"
ridge|history_available|budget=06,ridge,history_available,6,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=07,ridge,history_available,7,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=08,ridge,history_available,8,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=09,ridge,history_available,9,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=10,ridge,history_available,10,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=11,ridge,history_available,11,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=12,ridge,history_available,12,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=13,ridge,history_available,13,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=14,ridge,history_available,14,True,H_D_B_A,ridge::H_D_B_A,ridge::H_D_B_A,H_D_B_A,0.1,True,6,6,0.6388268554551306,0.1,"[""H"", ""D"", ""B"", ""A""]"
ridge|history_available|budget=15,ridge,history_available,15,True,H_D_K,ridge::H_D_K,ridge::H_D_K,H_D_K,0.1,True,15,15,0.6375209814080348,0.1,"[""H"", ""D"", ""K""]"
ridge|history_available|budget=16,ridge,history_available,16,True,H_D_A_K,ridge::H_D_A_K,ridge::H_D_A_K,H_D_A_K,0.1,True,16,16,0.6334423649892521,0.1,"[""H"", ""D"", ""A"", ""K""]"
ridge|history_available|budget=17,ridge,history_available,17,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,0.1,True,17,17,0.6322907917051597,0.1,"[""H"", ""D"", ""B"", ""A"", ""K""]"
ridge|history_available|budget=18,ridge,history_available,18,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,0.1,True,17,17,0.6322907917051597,0.1,"[""H"", ""D"", ""B"", ""A"", ""K""]"
ridge|history_available|budget=19,ridge,history_available,19,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,0.1,True,17,17,0.6322907917051597,0.1,"[""H"", ""D"", ""B"", ""A"", ""K""]"
ridge|history_available|budget=20,ridge,history_available,20,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,0.1,True,17,17,0.6322907917051597,0.1,"[""H"", ""D"", ""B"", ""A"", ""K""]"
ridge|history_available|budget=21,ridge,history_available,21,True,H_D_B_A_K,ridge::H_D_B_A_K,ridge::H_D_B_A_K,H_D_B_A_K,0.1,True,17,17,0.6322907917051597,0.1,"[""H"", ""D"", ""B"", ""A"", ""K""]"
