target,domain,policy_id,algorithm,availability,budget,selected_subset,source_model,uses_history,selected_additional_items,development_oof_log_loss,n,events,event_rate,log_loss,brier,roc_auc,average_precision,calibration_intercept,calibration_slope,family_unique_contrasts,joint_critical_value,delta_vs_baseline,joint_upper95_vs_baseline,paired_low95_vs_baseline,paired_high95_vs_baseline,bootstrap_se_vs_baseline,delta_vs_full,joint_upper95_vs_full,paired_low95_vs_full,paired_high95_vs_full,bootstrap_se_vs_full,joint_superior_to_baseline
monthly,whole,ridge|history_available|budget=15,ridge,history_available,15,H_D_K,ridge::H_D_K,True,15,0.6375209814080348,1520,594,0.3907894736842105,0.6391747523501157,0.224458837807262,0.6544167375700852,0.5227105208771339,-0.2356530032828801,0.8532633233090503,20,0.0175699876356347,-0.0199149762594319,-0.0023449886237971,-0.0322457085269011,-0.0070608419507881,0.0064743962057892,-0.0335584378515166,-0.0159884502158819,-0.0422566314082769,-0.0251063797714103,0.0042926266537313,True
monthly,whole,ridge|history_unavailable|budget=15,ridge,history_unavailable,15,D_K,ridge::D_K,False,15,0.6476653957528373,1520,594,0.3907894736842105,0.6473487190138392,0.2279418105223644,0.6298096152307815,0.5182255072232157,-0.2027864768152796,0.8224651278344761,19,0.0187947343096506,-0.025037301534701,-0.0062425672250504,-0.0381881000049568,-0.011472637872976,0.0068440140542926,-0.03168391437705,-0.0128891800673994,-0.0416941189153938,-0.0216090771775852,0.0050339213900673,True
monthly,whole,hgb|history_available|budget=16,hgb,history_available,16,H_D_B_K,hgb::H_D_B_K,True,16,0.6247425802646154,1520,594,0.3907894736842105,0.6397007249175615,0.22432119940806,0.6590372770178387,0.5078114703200132,-0.2379546040755095,0.8145808350780293,29,0.0174678256821937,-0.0193890036919857,-0.0019211780097919,-0.0335062066451459,-0.005437475400417,0.0072055598672508,-0.0238359418681347,-0.0063681161859409,-0.0321840731709364,-0.0155512405726973,0.0042502369245828,True
