algorithm,history_available,domain,model,subset,items,log_loss,empirical_best_model,empirical_best_log_loss,empirical_regret,upper95_regret_to_best_fitted_family,status
ridge,False,whole,ridge::D_P_C,D_P_C,16,0.7148489961818976,ridge::B_C_K,0.6522373150689735,0.06261168111292403,0.08997709201504533,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_P_C,B_P_C,13,0.679768246477904,ridge::B_C_K,0.6522373150689735,0.02753093140893048,0.05489634231105178,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_P_C,D_B_P_C,17,0.7063566693858319,ridge::B_C_K,0.6522373150689735,0.054119354316858326,0.08148476521897963,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_P_C,M_P_C,13,0.6841454318288799,ridge::B_C_K,0.6522373150689735,0.031908116759906346,0.05927352766202765,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_P_C,D_M_P_C,17,0.7108118022230705,ridge::B_C_K,0.6522373150689735,0.058574487154096966,0.08593989805621827,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_P_C,B_M_P_C,14,0.6765303696163211,ridge::B_C_K,0.6522373150689735,0.024293054547347537,0.05165846544946884,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_P_C,D_B_M_P_C,18,0.7045775851734852,ridge::B_C_K,0.6522373150689735,0.0523402701045117,0.079705681006633,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::A,A,1,0.696769093708427,ridge::B_C_K,0.6522373150689735,0.044531778639453456,0.07189718954157476,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_A,D_A,5,0.7307561196494883,ridge::B_C_K,0.6522373150689735,0.07851880458051474,0.10588421548263605,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_A,B_A,2,0.6896428576408072,ridge::B_C_K,0.6522373150689735,0.037405542571833705,0.064770953473955,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_A,D_B_A,6,0.7210273412851432,ridge::B_C_K,0.6522373150689735,0.0687900262161697,0.096155437118291,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_A,M_A,2,0.69109684171073,ridge::B_C_K,0.6522373150689735,0.038859526641756514,0.06622493754387782,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_A,D_M_A,6,0.7272826575982991,ridge::B_C_K,0.6522373150689735,0.0750453425293256,0.1024107534314469,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_A,B_M_A,3,0.686380656051933,ridge::B_C_K,0.6522373150689735,0.03414334098295946,0.06150875188508076,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_A,D_B_M_A,7,0.7198832056380396,ridge::B_C_K,0.6522373150689735,0.06764589056906611,0.09501130147118741,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::P_A,P_A,12,0.6934465378622334,ridge::B_C_K,0.6522373150689735,0.04120922279325989,0.06857463369538119,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_P_A,D_P_A,16,0.7327988594506699,ridge::B_C_K,0.6522373150689735,0.08056154438169638,0.10792695528381768,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_P_A,B_P_A,13,0.6917583334379679,ridge::B_C_K,0.6522373150689735,0.039521018368994354,0.06688642927111565,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_P_A,D_B_P_A,17,0.7240623632467084,ridge::B_C_K,0.6522373150689735,0.07182504817773483,0.09919045907985613,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_P_A,M_P_A,13,0.688777932946441,ridge::B_C_K,0.6522373150689735,0.03654061787746743,0.06390602877958873,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_P_A,D_M_P_A,17,0.728743339690371,ridge::B_C_K,0.6522373150689735,0.07650602462139744,0.10387143552351874,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_P_A,B_M_P_A,14,0.6882812315062061,ridge::B_C_K,0.6522373150689735,0.03604391643723259,0.0634093273393539,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_P_A,D_B_M_P_A,18,0.7216424733854929,ridge::B_C_K,0.6522373150689735,0.06940515831651939,0.09677056921864069,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::C_A,C_A,2,0.696653583409564,ridge::B_C_K,0.6522373150689735,0.044416268340590426,0.07178167924271173,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_C_A,D_C_A,6,0.7315670994168146,ridge::B_C_K,0.6522373150689735,0.0793297843478411,0.1066951952499624,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_C_A,B_C_A,3,0.6894130940732988,ridge::B_C_K,0.6522373150689735,0.03717577900432523,0.06454118990644653,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_C_A,D_B_C_A,7,0.7219390738758663,ridge::B_C_K,0.6522373150689735,0.06970175880689278,0.09706716970901408,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_C_A,M_C_A,3,0.6876174024081868,ridge::B_C_K,0.6522373150689735,0.03538008733921327,0.06274549824133457,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_C_A,D_M_C_A,7,0.7284608200483129,ridge::B_C_K,0.6522373150689735,0.07622350497933938,0.10358891588146069,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_C_A,B_M_C_A,4,0.6862360408312773,ridge::B_C_K,0.6522373150689735,0.03399872576230378,0.061364136664425084,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_C_A,D_B_M_C_A,8,0.7210542982703992,ridge::B_C_K,0.6522373150689735,0.06881698320142571,0.09618239410354701,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::P_C_A,P_C_A,13,0.6930699715077304,ridge::B_C_K,0.6522373150689735,0.04083265643875689,0.06819806734087819,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_P_C_A,D_P_C_A,17,0.7341824291632191,ridge::B_C_K,0.6522373150689735,0.08194511409424554,0.10931052499636684,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_P_C_A,B_P_C_A,14,0.6913619415022131,ridge::B_C_K,0.6522373150689735,0.03912462643323955,0.06649003733536085,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_P_C_A,D_B_P_C_A,18,0.7247149336832018,ridge::B_C_K,0.6522373150689735,0.0724776186142283,0.0998430295163496,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_P_C_A,M_P_C_A,14,0.6883834278230189,ridge::B_C_K,0.6522373150689735,0.036146112754045334,0.06351152365616664,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_P_C_A,D_M_P_C_A,18,0.7300197943395161,ridge::B_C_K,0.6522373150689735,0.0777824792705426,0.1051478901726639,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_P_C_A,B_M_P_C_A,15,0.6880212884406028,ridge::B_C_K,0.6522373150689735,0.03578397337162931,0.06314938427375061,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_P_C_A,D_B_M_P_C_A,19,0.7228282840722547,ridge::B_C_K,0.6522373150689735,0.07059096900328121,0.09795637990540251,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::K,K,11,0.6580379082878127,ridge::B_C_K,0.6522373150689735,0.0058005932188391895,0.03316600412096049,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_K,D_K,15,0.6893716825384351,ridge::B_C_K,0.6522373150689735,0.03713436746946153,0.06449977837158283,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_K,B_K,12,0.6528338910005476,ridge::B_C_K,0.6522373150689735,0.0005965759315740282,0.027961986833695326,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
