policy_id,algorithm,availability,budget,selected_subset,source_model,uses_history,selected_additional_items,development_oof_log_loss,evaluation_domain,n,events,event_rate,log_loss,brier,roc_auc,average_precision,calibration_intercept,calibration_slope,full_model,baseline_model,unrestricted_policy_source,delta_full_log_loss,delta_baseline_log_loss,delta_budget30_policy_log_loss,table_row_order,tight_mle_calibration_slope,tight_mle_calibration_intercept,slope_numerical_difference,gradient_inf
ridge|history_available|budget=00,ridge,history_available,0,P0,P0,True,0,0.6620828063230408,all,1520,853,0.5611842105263158,0.6606246186097116,0.2339267641349458,0.6069046367789143,0.6211904240601227,-0.0796930407733823,1.080387736924288,ridge::H_D_B_M_P_C_A_K,P0,ridge::H_D_B_M_P_A_K,-0.0389872177080953,0.0,-0.0384570384324417,0,1.0805330150762045,-0.0797308423920984,0.0001452781519164,2.886579864025407e-16
ridge|history_available|budget=01,ridge,history_available,1,H_B,ridge::H_B,True,1,0.6578158495921907,all,1520,853,0.5611842105263158,0.6572437321089197,0.2322817476455345,0.622201208891451,0.6331735139207219,-0.0674936931098295,1.0168351503426765,ridge::H_D_B_M_P_C_A_K,P0,ridge::H_D_B_M_P_A_K,-0.0423681042088871,-0.0033808865007918,-0.0418379249332335,1,1.0174273428503378,-0.0676612952475672,0.0005921925076612,6.398390589287087e-17
ridge|history_available|budget=04,ridge,history_available,4,H_D,ridge::H_D,True,4,0.6396754472363618,all,1520,853,0.5611842105263158,0.696335561198437,0.2443954024786482,0.6011317319066141,0.6079220115969909,0.0991572947870941,0.4110314273390901,ridge::H_D_B_M_P_C_A_K,P0,ridge::H_D_B_M_P_A_K,-0.0032762751193698,0.0357109425887254,-0.0027460958437163,2,0.4110834326986737,0.0991786542744034,5.200535958360675e-05,3.6732294837383893e-13
ridge|history_available|budget=11,ridge,history_available,11,H_D_B_M_A,ridge::H_D_B_M_A,True,7,0.6362310759849575,all,1520,853,0.5611842105263158,0.7138935134653298,0.2481909507850573,0.5967886513952871,0.5923178047193032,0.096020479311114,0.3357150721950441,ridge::H_D_B_M_P_C_A_K,P0,ridge::H_D_B_M_P_A_K,0.0142816771475229,0.0532688948556182,0.0148118564231765,3,0.3360924588368022,0.0958363271439636,0.0003773866417581,2.2782546901654508e-11
ridge|history_available|budget=30,ridge,history_available,30,H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,True,29,0.6292921291184919,all,1520,853,0.5611842105263158,0.6990816570421533,0.2433204910487976,0.6186191781014534,0.6247415009313724,0.0907460082266492,0.4103266295234491,ridge::H_D_B_M_P_C_A_K,P0,ridge::H_D_B_M_P_A_K,-0.0005301792756535,0.0384570384324417,0.0,4,0.410377250807904,0.0907674865008246,5.062128445487701e-05,1.6352616647481794e-11
hgb|history_available|budget=00,hgb,history_available,0,H,hgb::H,True,0,0.6620826133717034,all,1520,853,0.5611842105263158,0.6606404546592651,0.2339346493805511,0.6069046367789143,0.6211904240601227,-0.0811179968483887,1.084395362146343,hgb::H_D_B_M_P_C_A_K,P0,hgb::H_D_M_P_C_A_K,-0.0099857375836369,1.583604955357476e-05,-0.0198280532036639,5,1.0845411536911844,-0.0811545577403448,0.0001457915448415,1.437446652935729e-16
hgb|history_available|budget=01,hgb,history_available,1,H_B,hgb::H_B,True,1,0.656149609502737,all,1520,853,0.5611842105263158,0.6568702773889398,0.2321400731749633,0.6239403744786458,0.6341535533299149,-0.0639342530377603,1.0144943686537435,hgb::H_D_B_M_P_C_A_K,P0,hgb::H_D_M_P_C_A_K,-0.0137559148539623,-0.0037543412207717,-0.0235982304739893,6,1.0153958171793058,-0.0643852679668278,0.0009014485255622,3.710482213878813e-17
hgb|history_available|budget=04,hgb,history_available,4,H_D,hgb::H_D,True,4,0.6440872421067338,all,1520,853,0.5611842105263158,0.678946040590467,0.2406777805140672,0.6059449759293858,0.6147655179549928,0.0753915937157538,0.5530972018618944,hgb::H_D_B_M_P_C_A_K,P0,hgb::H_D_M_P_C_A_K,0.0083198483475649,0.0183214219807554,-0.001522467272462,7,0.5531670320915926,0.0754041296296358,6.983022969819785e-05,1.290850399597514e-09
hgb|history_available|budget=11,hgb,history_available,11,H_D_B_M_C_A,hgb::H_D_B_M_C_A,True,8,0.6314904390595096,all,1520,853,0.5611842105263158,0.7023321544326471,0.2474330469193881,0.5938850621582527,0.5906384405914374,0.0898593102467147,0.3830719241183876,hgb::H_D_B_M_P_C_A_K,P0,hgb::H_D_M_P_C_A_K,0.0317059621897449,0.0417075358229355,0.0218636465697179,8,0.3835951280285801,0.0895885057397167,0.0005232039101925,3.652699487906381e-14
hgb|history_available|budget=30,hgb,history_available,30,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,True,29,0.620817620210149,all,1520,853,0.5611842105263158,0.6804685078629291,0.2412464945792528,0.6135299876439272,0.6329191388382875,0.0709371623461629,0.5341421881465279,hgb::H_D_B_M_P_C_A_K,P0,hgb::H_D_M_P_C_A_K,0.009842315620027,0.0198438892532175,0.0,9,0.5342361642451308,0.0709658744777968,9.397609860284371e-05,2.827234060899884e-16
