target,domain,policy_id,algorithm,availability,budget,selected_subset,source_model,uses_history,selected_additional_items,development_oof_log_loss,n,events,event_rate,log_loss,brier,roc_auc,average_precision,calibration_intercept,calibration_slope,family_unique_contrasts,joint_critical_value,delta_vs_baseline,joint_upper95_vs_baseline,paired_low95_vs_baseline,paired_high95_vs_baseline,bootstrap_se_vs_baseline,delta_vs_full,joint_upper95_vs_full,paired_low95_vs_full,paired_high95_vs_full,bootstrap_se_vs_full,joint_superior_to_baseline
regular,whole,ridge|history_available|budget=00,ridge,history_available,0,H,ridge::H,True,0,0.48355918053918057,1520,292,0.19210526315789472,0.4827939309794042,0.15326811034329604,0.5738867074204632,0.21911605562212993,1.2314294434680577,1.881723819217758,20,0.01915132117092789,0.0012562852011747672,0.020407606372102656,-0.00022304753317950316,0.0027406978072000623,0.0007552828828044041,-0.032525154412425095,-0.013373833241497206,-0.05072033385288396,-0.014334028255031677,0.00928151175735755,False
regular,whole,ridge|history_available|budget=01,ridge,history_available,1,H_B,ridge::H_B,True,1,0.4771882951878859,1520,292,0.19210526315789472,0.48540546165457293,0.15434768766366336,0.5570883160055331,0.21633556944954166,-0.5096487973657828,0.6500311813886118,20,0.01915132117092789,0.0038678158763450488,0.023019137047272938,-0.002000368692702584,0.009883044886813588,0.003049116499065969,-0.029913623737254813,-0.010762302566326924,-0.04741538814732033,-0.012706837305879215,0.008858458981208734,False
regular,whole,ridge|history_available|budget=04,ridge,history_available,4,H_D,ridge::H_D,True,4,0.4535315605074981,1520,292,0.19210526315789472,0.5216494267708528,0.1679243992498971,0.5529901610816117,0.2111968004683381,-1.1443375373431461,0.204249863470177,20,0.01915132117092789,0.04011178099262819,0.059263102163556076,0.025772204086354358,0.054618944539311334,0.007570058284195489,0.006330341379028326,0.025481662549956215,-0.004632656741341303,0.017138406096013102,0.0055685835172471975,False
regular,whole,ridge|history_available|budget=11,ridge,history_available,11,H_D_B_A,ridge::H_D_B_A,True,6,0.44869545671346145,1520,292,0.19210526315789472,0.5391653219194957,0.17664453071228856,0.5558472959707287,0.20486901898747256,-1.1969131425441806,0.17620166878017576,20,0.01915132117092789,0.0576276761412699,0.07677899731219778,0.04100487905464163,0.07479384917538873,0.008851379668187827,0.02384623652767004,0.04299755769859793,0.01589067670627315,0.03161588468481541,0.00401991445821975,False
regular,whole,ridge|history_available|budget=30,ridge,history_available,30,H_D_B_A_K,ridge::H_D_B_A_K,True,17,0.4426349509279068,1520,292,0.19210526315789472,0.5156010186812082,0.16720389899733748,0.6054894917674356,0.232114976067152,-0.9786823781119424,0.3234817444224936,20,0.01915132117092789,0.03406337290298195,0.053214694073909836,0.01624843972269209,0.05230597870424456,0.009185162185471425,0.00028193328938208584,0.019433254460309975,-0.003625635480975736,0.004413327540801184,0.002018438434894095,False
regular,whole,ridge|history_unavailable|budget=00,ridge,history_unavailable,0,NONE,ridge::NONE,False,0,0.48682988510277087,1520,292,0.19210526315789472,0.4892666784043059,0.15520250752497775,0.5,0.19210526315789472,,,21,0.019766345186607907,0.0,0.0,0.0,0.0,0.0,-0.026035784132605377,-0.00626943894599747,-0.044493635710891016,-0.007828306147791427,0.009301029582373322,False
regular,whole,ridge|history_unavailable|budget=01,ridge,history_unavailable,1,B,ridge::B,False,1,0.47836982516873877,1520,292,0.19210526315789472,0.4914489553098219,0.1557892932085774,0.5330738811298024,0.20414809964908365,-0.8938559102582988,0.3728488852527332,21,0.019766345186607907,0.0021822769055171443,0.02194862209212505,-0.0045283953608864485,0.00873909954917699,0.0034267171539587413,-0.023853507227088233,-0.004087162040480326,-0.041021467853015144,-0.006600113677073253,0.008876451825470885,False
regular,whole,ridge|history_unavailable|budget=04,ridge,history_unavailable,4,D,ridge::D,False,4,0.4574118701497685,1520,292,0.19210526315789472,0.5240326157570064,0.1667539489485099,0.5167537704698586,0.19781907021910589,-1.3095308299355797,0.086011095233104,21,0.019766345186607907,0.034765937352708665,0.05453228253931657,0.020132229380531864,0.04900816023486548,0.007561018778461877,0.008730153220103287,0.028496498406711195,-0.0035293685965949117,0.021068332396817387,0.006248642740820005,False
regular,whole,ridge|history_unavailable|budget=11,ridge,history_unavailable,11,D_B_M_A,ridge::D_B_M_A,False,7,0.450829043059727,1520,292,0.19210526315789472,0.5346743942172354,0.17338388944475205,0.5462468207576637,0.2076108410721491,-1.227371454188183,0.15179136221118197,21,0.019766345186607907,0.045407715812936955,0.06517406099954487,0.028280235605675955,0.06331712251507189,0.009000152256781257,0.019371931680331578,0.039138276866939485,0.010785298321407922,0.027352139895152942,0.004256596804481269,False
regular,whole,ridge|history_unavailable|budget=30,ridge,history_unavailable,30,D_B_A_K,ridge::D_B_A_K,False,17,0.4437539382006647,1520,292,0.19210526315789472,0.5161053215838596,0.16624352906489506,0.5886966779706394,0.23043360731303214,-1.0055705941601487,0.2987184481673963,21,0.019766345186607907,0.026838643179560473,0.04660498836616838,0.008683266560936344,0.04526796219634997,0.009351474581389612,0.0008028590469550956,0.020569204233563003,-0.0032031803863629207,0.005248789431481447,0.0021519827276967234,False
